dbn,csd,BoroughL,Borough,school,Year,Total Enrollment,Grade PK,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,num_female,perc_female,num_mal,perc_male,num_asian,perc_asian,num_black,perc_black,num_hisp,perc_hisp,num_other,perc_other,num_white,perc_white,num_swd,perc_swd,num_ell,perc_ell,num_poverty,perc_poverty,prop_white,prop_black,prop_hisp,prop_asian,prop_other,h_score,high_school,middle_school,elem_school,pre_sch,csd_total_white,csd_total_black,csd_total_hisp,csd_total_other,csd_total_asian,csd_enr_total,csd_prop_white,csd_prop_black,csd_prop_hisp,csd_prop_asian,csd_prop_other,csd_h_score,total_ever_homeless,total_num_students,perc_ever_homeless,sch_diversity
84M295,84,M,Manhattan,School in the Square Public Charter School,2017-18,206,0,0,0,0,0,0,0,103,103,0,0,0,0,0,108,52.4,98,47.6,0,0,16,7.8,183,88.8,1,0.5,6,2.9,36,17.5,30,14.6,175,85,0.029126214,0.077669903,0.888349515,0,0.004854369,0.432497808,0,1,0,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,3
84M320,84,M,Manhattan,Manhattan Charter School,2017-18,258,0,45,44,49,48,35,37,0,0,0,0,0,0,0,112,43.4,146,56.6,36,14,39,15.1,173,67.1,4,1.6,6,2.3,56,21.7,35,13.6,207,80.2,0.023255814,0.151162791,0.670542636,0.139534884,0.015503876,0.980475995,0,0,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M329,84,M,Manhattan,Harlem Link Charter School,2017-18,437,36,79,75,87,53,55,52,0,0,0,0,0,0,0,216,49.4,221,50.6,3,0.7,278,63.6,144,33,7,1.6,5,1.1,89,20.4,31,7.1,382,87.4,0.011441648,0.636155606,0.329519451,0.006864989,0.016018307,0.805113556,0,0,1,1,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M330,84,M,Manhattan,Girls Preparatory Charter School of New York,2017-18,654,0,49,70,85,84,78,83,80,71,54,0,0,0,0,652,99.7,2,0.3,14,2.1,305,46.6,303,46.3,19,2.9,13,2,109,16.7,14,2.1,513,78.4,0.019877676,0.466360856,0.463302752,0.021406728,0.029051988,0.9751691,0,1,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M335,84,M,Manhattan,Harlem Village Academy Leadership Charter School,2017-18,823,0,88,96,81,79,64,66,67,45,55,42,29,50,61,422,51.3,401,48.7,4,0.5,518,62.9,279,33.9,16,1.9,6,0.7,165,20,10,1.2,669,81.3,0.007290401,0.629404617,0.339003645,0.004860267,0.019441069,0.796489109,1,1,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M336,84,M,Manhattan,KIPP Infinity Charter School,2017-18,1134,0,95,92,95,87,94,102,99,82,94,82,87,62,63,562,49.6,572,50.4,4,0.4,320,28.2,789,69.6,6,0.5,15,1.3,262,23.1,114,10.1,995,87.7,0.013227513,0.282186949,0.695767196,0.003527337,0.005291005,0.7142703,1,1,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,3
84M337,84,M,Manhattan,New York Center for Autism Charter School,2017-18,33,0,0,4,4,1,1,3,0,2,1,5,6,3,3,6,18.2,27,81.8,4,12.1,3,9.1,12,36.4,1,3,13,39.4,33,100,1,3,29,87.9,0.393939394,0.090909091,0.363636364,0.121212121,0.03030303,1.314561023,1,1,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,1
84M338,84,M,Manhattan,WHIN Music Community,2017-18,78,0,50,28,0,0,0,0,0,0,0,0,0,0,0,37,47.4,41,52.6,0,0,17,21.8,52,66.7,1,1.3,8,10.3,18,23.1,11,14.1,48,61.5,0.102564103,0.217948718,0.666666667,0,0.012820513,0.891775076,0,0,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M341,84,M,Manhattan,Harlem Children's Zone Promise Academy II Charter,2017-18,1009,0,104,109,92,80,88,90,82,70,76,63,67,63,25,520,51.5,489,48.5,6,0.6,828,82.1,148,14.7,22,2.2,5,0.5,147,14.6,31,3.1,829,82.2,0.004955401,0.82061447,0.146679881,0.005946482,0.021803766,0.583978659,1,1,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,3
84M350,84,M,Manhattan,Democracy Prep Charter School,2017-18,693,0,0,0,0,0,0,0,104,111,105,130,93,70,80,350,50.5,343,49.5,6,0.9,459,66.2,211,30.4,11,1.6,6,0.9,117,16.9,35,5.1,575,83,0.008658009,0.662337662,0.304473305,0.008658009,0.015873016,0.782943312,1,1,0,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,3
84M351,84,M,Manhattan,Success Academy Charter School - Harlem 1,2017-18,1187,2,65,97,95,118,121,92,87,65,102,134,161,31,17,619,52.1,568,47.9,13,1.1,851,71.7,268,22.6,35,2.9,20,1.7,172,14.5,30,2.5,868,73.1,0.0168492,0.716933446,0.225779276,0.01095198,0.029486099,0.796726601,1,1,1,1,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M353,84,M,Manhattan,New Heights Academy Charter School,2017-18,764,0,0,0,0,0,0,86,96,100,99,92,101,93,97,407,53.3,357,46.7,1,0.1,31,4.1,731,95.7,0,0,1,0.1,105,13.7,95,12.4,717,93.8,0.001308901,0.040575916,0.956806283,0.001308901,0,0.189654383,1,1,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,3
84M357,84,M,Manhattan,Success Academy Charter School - Harlem 6,2017-18,149,0,90,59,0,0,0,0,0,0,0,0,0,0,0,76,51,73,49,0,0,91,61.1,54,36.2,2,1.3,2,1.3,15,10.1,3,2,117,78.5,0.013422819,0.610738255,0.362416107,0,0.013422819,0.784711794,0,0,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M358,84,M,Manhattan,Success Academy Charter School - Hudson Yards,2017-18,112,0,62,50,0,0,0,0,0,0,0,0,0,0,0,61,54.5,51,45.5,10,8.9,27,24.1,45,40.2,4,3.6,26,23.2,13,11.6,7,6.3,58,51.8,0.232142857,0.241071429,0.401785714,0.089285714,0.035714286,1.383061855,0,0,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,1
84M382,84,M,Manhattan,DREAM Charter School,2017-18,642,38,52,56,56,57,59,57,56,59,54,98,0,0,0,315,49.1,327,50.9,10,1.6,196,30.5,419,65.3,9,1.4,8,1.2,172,26.8,42,6.5,552,86,0.012461059,0.30529595,0.652647975,0.015576324,0.014018692,0.820016975,1,1,1,1,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M384,84,M,Manhattan,Success Academy Charter School - Harlem 2,2017-18,752,0,98,98,115,88,84,71,70,58,70,0,0,0,0,392,52.1,360,47.9,13,1.7,504,67,216,28.7,6,0.8,13,1.7,129,17.2,23,3.1,584,77.7,0.017287234,0.670212766,0.287234043,0.017287234,0.007978723,0.805345612,0,1,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M385,84,M,Manhattan,Success Academy Charter School - Harlem 3,2017-18,948,0,67,94,103,107,97,121,107,78,68,106,0,0,0,476,50.2,472,49.8,10,1.1,580,61.2,319,33.6,22,2.3,17,1.8,180,19,31,3.3,708,74.7,0.01793249,0.611814346,0.33649789,0.010548523,0.023206751,0.874559488,1,1,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M386,84,M,Manhattan,Success Academy Charter School - Harlem 4,2017-18,579,0,89,87,92,93,86,3,1,61,67,0,0,0,0,281,48.5,298,51.5,9,1.6,366,63.2,170,29.4,17,2.9,17,2.9,111,19.2,29,5,433,74.8,0.029360967,0.632124352,0.293609672,0.015544042,0.029360967,0.921658593,0,1,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M388,84,M,Manhattan,St. HOPE Leadership Academy Charter School,2017-18,301,0,0,0,0,0,0,0,117,100,84,0,0,0,0,139,46.2,162,53.8,5,1.7,177,58.8,112,37.2,5,1.7,2,0.7,66,21.9,22,7.3,281,93.4,0.006644518,0.588039867,0.372093023,0.016611296,0.016611296,0.849532026,0,1,0,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M430,84,M,Manhattan,The Equity Project Charter School (TEP),2017-18,720,0,123,123,0,0,0,123,121,117,113,0,0,0,0,361,50.1,359,49.9,1,0.1,26,3.6,685,95.1,3,0.4,5,0.7,153,21.3,202,28.1,652,90.6,0.006944444,0.036111111,0.951388889,0.001388889,0.004166667,0.233826989,0,1,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,3
84M433,84,M,Manhattan,Renaissance Charter High School for Innovation,2017-18,445,0,0,0,0,0,0,0,0,0,0,96,121,122,106,213,47.9,232,52.1,4,0.9,188,42.2,248,55.7,3,0.7,2,0.4,150,33.7,51,11.5,360,80.9,0.004494382,0.42247191,0.557303371,0.008988764,0.006741573,0.790189503,1,0,0,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,2
84M478,84,M,Manhattan,Inwood Academy for Leadership Charter School,2017-18,888,0,0,0,0,0,0,110,111,126,121,135,113,93,79,409,46.1,479,53.9,4,0.5,51,5.7,820,92.3,9,1,4,0.5,193,21.7,127,14.3,819,92.2,0.004504505,0.057432432,0.923423423,0.004504505,0.010135135,0.332870344,1,1,1,0,4978,60025,43171,2408,2946,113528,0.043848214,0.528724191,0.380267423,0.025949546,0.021210627,1.018224539,.,.,.,3
